#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	22.425	TIF6	CDC33	12.779	10.425	0.349	22.425	2.901	14.213	0.680	2.331		0.440	0.381		0.210	1.269	3.450	2.242	0.663	-0.261	-0.177	-0.720		-0.610	0.579	0.145	17.277	0.246	-0.201			1.804	-0.239	Complex
1.000	26.858	RPL4A	KRS1	15.106	18.934	-1.731	26.858	6.719	13.736	-0.278	2.850	0.089	1.448	0.075			2.218	7.854	3.528	3.317	0.000	0.623			0.547	2.573	0.757	20.021	5.357	0.523			1.284	5.141	Complex
1.000	20.258	TIF2	SPE3	11.213	9.058	-5.753	20.258	3.392	12.799	-0.278	1.163	-0.093	1.806	0.075			1.394	2.985	1.569	2.208		0.713	-0.091		-0.310	0.020	0.283	17.695	0.474	0.258	0.356		0.562	-0.772	Complex
1.000	22.659	RPL16B	SAH1	11.574	14.625	-6.909	22.659	4.572	12.538	0.000	2.331		0.221	0.075			2.921	2.645	2.510	1.038			1.664		0.330	0.650	-0.206	18.837	1.945	-0.016			-0.284		Complex
0.982	10.931	RPB8	RPS3	10.931	9.740	-2.375	3.989	6.550	1.500	-0.273	1.503		1.629	-0.109			0.132	3.977	0.475	3.276		0.591			2.390	-0.879	0.423	6.986	0.918	-0.343			1.211	-0.862	PPI
1.000	21.389	SSC1	TEF4	10.371	11.533	-5.235	21.389	2.367	13.809	0.293	1.163	0.089	1.383	0.075	-0.289		2.499	3.936	2.813	-0.757					0.655	0.495		15.814	2.331	0.242			1.317	0.318	Complex
1.000	26.631	RPL20A	TEF4	17.270	20.731	1.150	26.631	6.349	13.590	0.680	1.364		2.155	0.381			2.111	6.879	2.190	2.764	1.156				0.955	0.909	0.474	20.135	3.172				1.037	5.141	Complex
0.965	10.222	RPB8	RPS8A	9.977	10.222	-0.648	3.653	7.116	0.881	-0.764	2.401	0.201	0.594	-0.206			0.000	1.670	1.733	2.632		-0.507	-0.580		2.812	-0.857	1.502	6.233	0.890	-0.344			0.694	-1.250	Metabolic
1.000	24.712	PGK1	RPL4A	11.708	15.806	-2.363	24.712	2.079	14.969	-0.278	2.850	0.089	2.674	-0.075			2.404	2.768	0.627	0.258	0.000	-0.059	0.962		-0.286	1.167	-0.206	18.764	1.704	2.262			1.317	0.246	Complex
1.000	24.273	RVB2	RPL4A	11.473	12.820	0.613	24.273	5.860	13.798	0.000	2.959	-0.093	0.221	-0.075			1.604	4.928	2.136	1.712	0.000		-0.091		0.750	0.320		18.433	-0.159	-0.201			1.263	4.573	Complex
1.000	20.436	RVB2	RPS7A	11.157	10.367	0.133	20.436	2.238	13.738	0.680	2.331	0.089	-0.169	-0.075			1.604	4.433	3.288	1.599	0.267		0.000		0.001	-0.935		16.086	-0.438	-0.201			1.151	1.942	Complex
0.996	12.309	RVB2	ARO8	0.632	0.268	-4.095	12.309	0.147	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.442	-0.607	-0.692	-0.246							13.610		-0.201					Complex
1.000	18.222	TIF6	RPL4A	17.313	18.222	-2.396	16.571	5.759	3.562	0.385	3.899	0.052	0.434	1.355	0.549		2.227	8.125	0.976	3.845	-0.193	-0.025	1.582		0.795	-0.519	-0.346	10.852	1.980	-0.344			3.645	0.293	Metabolic
0.999	14.039	RPL20A	TFB1	3.608	2.619	-2.267	14.039	1.674	12.056	-0.278	0.360		1.007	-0.075			-0.704	-1.245	0.128	1.291	0.458	0.173	-0.091		0.942		0.000	13.828	0.172					-0.270	Complex
1.000	22.823	RPL4A	PGI1	13.005	16.170	-1.710	22.823	3.581	12.538	-0.278	2.850	-0.093	1.940	-0.075			2.361	2.553	1.081	1.205	0.000	-0.303	1.069		-0.551	0.968	0.757	18.846	0.462	-0.201			2.307	-0.270	Complex
1.000	17.442	RPS4A	DHH1	6.834	5.301	-3.192	17.442	0.917	12.538	0.680	2.331	0.089	0.528	-0.075			0.434	-0.957	1.141	-0.685	0.147	-0.103	-0.091		0.671	0.033	-0.206	15.312	-0.401	-0.201			-0.573	-0.270	Complex
1.000	21.440	PGK1	RPL20A	10.224	12.068	-3.990	21.440	2.462	12.540	-0.278	2.331		1.940	-0.075			2.521	0.095	0.302	0.103	-0.365	0.314	1.664		-0.529	0.138	0.283	17.298	1.359				1.705	-0.200	Complex
0.999	13.864	ARO1	ASC1	2.880	2.346	-0.971	13.864	0.446	12.179	-0.278	0.989		0.528															13.889		-0.201					Complex
1.000	16.731	RPS8B	PNP1	3.281	3.861	-4.240	16.731	1.406	13.593	-0.278	0.601	0.089	-0.373	-0.075			1.768	2.637	1.835	0.651	0.575	0.917	-0.091		-0.369	0.279	0.000	12.151		-0.185					Complex
0.999	13.966	CDC33	RPS4A	13.966	9.993	-3.700	12.216	3.956	4.974	0.602	2.407		0.311	0.000			1.717	-0.029	-0.099	-1.422	-0.436	0.000	-0.605		-0.913	-0.410	0.423	12.154	1.450	-0.343			1.028	0.859	PPI
0.999	14.148	CDC33	TFB1	1.079	2.210	-0.367	14.148	2.013	12.053	-0.278	0.360		0.781	-0.075			-0.704	-0.408	0.605	1.141	0.174	-0.177	-0.091		-0.508		0.283	12.986	-0.695	-0.016				0.779	Complex
1.000	17.871	TIF2	CDC33	17.871	15.449	3.067	15.651	2.984	8.794	1.465	2.407		0.670	-0.109		0.359	1.302	5.645	0.148	1.829	-0.572	0.711	-1.103		-0.983	0.813	0.760	13.530	0.686	-0.343			0.952	0.458	PPI
1.000	16.702	RVB2	PMS1	4.748	6.578	2.369	16.702	2.389	13.519	0.000	2.029	0.089	-0.544	-0.075			-0.704	0.732	1.039	1.051	0.194		0.187		1.446	-0.108		14.444	1.443	-0.185			-0.464		Complex
1.000	21.124	CDC33	TEF4	10.282	12.747	-1.205	21.124	2.961	12.014	2.291	1.364	-0.093	0.618	-0.075			2.043	1.267	1.179	0.012	0.144				-0.334	0.522	0.000	18.874	1.006	-0.201			0.236	1.118	Complex
1.000	33.404	RPS4A	RPL16B	28.544	33.404	4.168	24.624	10.993	5.042	3.320	3.899	0.175	6.454	0.445			3.076	7.692	4.123	3.417			2.974		6.148	8.955	1.502	25.317	6.866	0.599			1.300	8.361	Metabolic
1.000	20.873	TIF6	SPE3	8.629	10.927	-1.571	20.873	3.736	13.311	-0.278	1.163		0.958	0.381			1.604	5.521	0.548	3.546		-0.041	-0.091		1.592	0.564	-0.206	14.653	-0.075	-0.185			-0.157	-1.106	Complex
0.983	10.973	RPS4A	RPB8	10.973	9.588	-5.209	4.131	5.382	1.500	-0.273	2.407		1.660	0.454			-0.157	2.870	0.402	0.692		-0.353	-0.212		1.402	-0.804	1.428	8.049	0.440	-0.172			1.061	-0.762	PPI
1.000	18.037	DHH1	PRP43	8.311	7.808	-3.467	18.037	1.492	13.480	0.000	2.029	0.089	-0.556	-0.075		0.621	0.956	0.947	2.496	0.416	0.813	-0.177	-0.091		0.970	0.321	-0.206	13.752	0.960	-0.201			-0.439	0.382	Complex
1.000	22.078	PGK1	RPS8B	10.191	13.267	-2.960	22.078	2.993	14.119	-0.278	2.029	0.089	1.448	-0.075			1.753	0.196	0.633	0.091	0.063	0.154	0.791		-0.373	1.101	0.000	16.299	2.299	2.262			1.930	0.678	Complex
1.000	20.010	TIF2	TEF4	13.142	15.823	-2.472	20.010	5.443	9.585	0.680	1.163	-0.093	1.288	-0.075		-0.305	2.324	4.954	3.532	0.525	-0.199				0.485	1.075	0.145	14.760	0.799	-0.016			0.562	2.917	Complex
1.000	19.019	GLN1	RPS7A	9.028	8.518	-5.122	19.019	0.697	12.538	0.680	1.163	-0.093	2.401	0.075			1.557	-0.383	0.703	-0.627	-0.282	-0.303	-0.091		-0.631	-0.288	0.000	17.028	0.144	0.523				-0.593	Complex
0.995	12.172	FAS2	CDC33	0.610	0.980	-2.362	12.172	-0.305	12.179	-0.278	0.253		0.324															12.197		-0.201					Complex
1.000	25.093	SSC1	RPS3	13.226	15.202	-3.403	25.093	2.567	15.629	0.000	2.850	0.089	1.383	0.075			2.499	4.053	2.523	-0.677		0.289			-0.202	0.405		16.904	2.925	2.447	0.825	2.354	1.193	0.238	Complex
1.000	18.829	PGK1	PRP43	6.686	6.161	-4.440	18.829	1.066	13.723	-0.278	2.331	0.089	0.855	-0.075			1.118	2.171	0.708	-0.372	0.620	0.426	0.187		-0.302	0.705	-0.206	14.364	-0.810	-0.201		-0.243	1.030	-0.239	Complex
1.000	17.567	FAS1	RPS4A	8.703	10.614	0.410	17.567	1.341	12.179	0.680	0.693		2.674															17.643		-0.201					Complex
1.000	28.391	ASC1	TEF4	19.807	25.894	-0.258	28.391	6.710	13.797	0.680	1.364	0.089	2.155	0.887		0.210	2.499	6.883	4.176	1.760	1.175				1.143	1.296		20.557	4.553	-0.016			2.209	5.141	Complex
0.996	12.422	PGK1	RNH1	-0.593	3.707	1.163	12.422	-0.301	12.189	-0.278	1.268		-0.457						0.256	-0.917	0.797	0.187	0.187		-0.453	-0.381		12.244		-0.185					Complex
1.000	20.380	RPL16B	PGI1	8.810	11.380	-3.845	20.380	1.405	12.538	-0.278	2.331	0.089	1.448	-0.075			2.921	2.038	0.593	0.043			1.943		-0.455	0.651	0.283	16.384	0.232	-0.201			0.496	-0.270	Complex
1.000	21.727	CAA42329	RPS4A	10.874	12.431	-3.161	21.727	2.736	13.797		2.850	-0.093		0.075			2.362	2.184	0.928	-0.444	-0.322	0.022	1.836		-0.856	2.084	0.000	15.041	0.622	-0.201			1.984	0.334	Complex
1.000	20.061	CDC33	HSP60	9.877	7.924	-2.198	20.061	2.118	13.469	0.000	2.331	-0.444	0.618	-0.075			2.043	3.086	1.865	0.836		-0.177	0.000		-0.381	0.549		14.477	2.078	-0.201			-0.416		Complex
1.000	16.196	FAS1	PRP43	5.162	4.458	-1.628	16.196	2.431	12.179	-0.278	0.275		1.589															16.219		-0.201					Complex
1.000	23.728	SSC1	RPS8A	14.786	14.566	-3.722	23.728	2.706	14.771	0.000	2.331	0.089	1.545	-0.075			2.361	4.104	1.601	-0.661		0.407	0.962		-0.428	0.515		16.110	2.650	2.705			1.263	0.318	Complex
1.000	23.584	SSC1	SAH1	13.272	14.371	0.444	23.584	3.379	13.469	0.000	2.850		1.169	0.075			2.641	5.628	2.398	-0.691		0.285	0.882		1.510	1.781		18.038	1.735	-0.201			-0.221		Complex
1.000	14.939	FAS2	RPL4A	3.961	5.325	-0.813	14.939	1.434	12.179	0.000	0.253		1.073															14.959		-0.201					Complex
1.000	20.369	ATP1	SPE3	12.085	11.816	-6.356	20.369	3.869	13.273	-0.278	1.163	-0.093	0.420	0.075			1.939	4.549	1.915	2.093		1.826	-0.091		-0.559	-0.113	0.000	15.919	-0.736	0.000	0.356	0.618	-0.298		Complex
1.000	26.781	RPL16B	KRS1	14.932	17.481	-6.138	26.781	6.380	13.736	0.000	2.850	0.089	1.448	0.075			2.202	4.781	2.451	1.663					0.218	0.593	0.757	20.024	3.786	0.242			0.562	5.141	Complex
1.000	19.807	CDC33	OLA1	10.280	10.371	-2.543	19.807	3.182	12.014	-0.278	2.331	-0.093	0.683	-0.075			2.043	2.221	1.364	0.756	0.236	-0.177	-0.091		-0.338	0.436		17.634	1.323	-0.201			1.400		Complex
1.000	17.545	DHH1	RPS7A	8.048	6.056	-1.398	17.545	-0.757	13.480	0.680	2.331	0.089	0.690	0.075			0.956	1.449	1.950	0.326	0.207	0.172	0.000		0.189	-1.400	0.000	14.745	0.333	-0.201			-0.177	0.095	Complex
0.996	12.415	TIF2	RNH1	-0.132	1.876	-1.748	12.415	0.664	12.189	-0.278	0.141		-0.301						-0.350	-0.417	0.692	-0.114	0.187		-0.214	-0.643		12.463		-0.185					Complex
0.985	11.118	RPL16B	ARG4	8.947	11.118	-1.219	4.507	7.449	-0.442	-0.218	0.895	0.175	2.449	-0.206			1.016	0.617	-0.777	0.930			0.663		-1.708			2.250	7.422	-0.273				4.350	Metabolic
1.000	16.137	FAS2	PRP43	4.842	4.663	-2.926	16.137	2.471	12.179	-0.278	0.693		1.073															16.160		-0.201					Complex
0.999	14.215	FAS2	RPS8B	3.380	3.790	-1.428	14.215	0.832	12.179	0.000	0.253		0.952															14.285		-0.201					Complex
1.000	15.041	HSP60	TIF1	14.844	11.554	0.747	15.041	2.985	6.208	0.000	2.029	-0.093	1.663	-0.075			2.324	4.422	4.467	1.780		0.525	0.080		1.682	1.992		7.690	2.070	-0.201	-0.674		0.368		Complex
1.000	24.026	TIF2	TIF1	21.504	24.026	4.334	16.272	9.111	4.893	3.320			1.424	-0.206	2.594	1.395	1.495	4.451	-0.131	2.175	0.277		-0.641				0.663	17.376	3.573					1.686	Metabolic
0.997	12.727	PGK1	PMS1	0.695	1.997	-2.415	12.727	-0.938	12.063	-0.278	2.850	0.089	0.324	-0.075			-1.308	-2.161	-0.407	-0.719	0.543		0.000		-0.056	-0.560	0.000	14.378	-0.819	-0.185	0.000		-0.583		Complex
0.996	12.524	CDC33	ARO1	0.709	1.467	-1.489	12.524	-0.611	12.179	-0.278	0.989		0.246															12.557		-0.201					Complex
1.000	31.477	RPL16B	ASC1	23.797	31.477	3.521	31.141	11.891	2.522	3.320	2.401	0.175	6.325	1.355			3.488	8.439	3.889	9.317			3.402		3.844	8.465		22.148	8.690	0.177			1.320	8.361	Metabolic
1.000	18.204	FAS1	RPL16B	7.099	6.996	-1.992	18.204	2.712	12.179	0.680	0.693		1.940															18.258		-0.201					Complex
1.000	32.516	RPL20A	RPS3	28.851	32.516	9.016	21.534	11.677	4.465	3.320	2.401		6.610	1.355			2.689	12.760	1.933	10.157	2.950	3.662			5.137	3.906	1.502	23.302	8.532				5.190	5.607	Metabolic
1.000	14.546	GLT1	RPS4A	2.589	0.044	-3.302	14.546	0.602	12.162	-0.278	1.233	0.089	1.073				-0.335								-0.787	-0.626		14.948	-0.862	0.242			0.992		Complex
1.000	21.368	CDC33	RPL16B	12.316	11.917	-4.452	21.368	3.681	12.014	0.680	2.331	-0.093	0.958	-0.075			1.872	1.497	-0.315	-0.604			-0.091		-0.631	0.228	0.283	19.137	2.067	-0.201			0.900	1.118	Complex
1.000	17.744	DHH1	KRS1	6.344	7.896	-3.760	17.744	0.963	13.855	-0.278	2.331	0.089	-0.457	0.075		0.210	0.956	1.422	1.413	-0.481	0.369	-0.249			0.602	0.114	-0.206	14.167	0.642	-0.016	0.470		-0.464	0.095	Complex
0.998	13.259	FAS1	DHH1	2.485	1.866	-0.762	13.259	0.426	12.179	0.000	0.693		-0.038															13.139		0.242					Complex
1.000	34.028	RPS9B	RPL13B	26.913	34.028	7.223	31.495	12.121	5.587	3.320	2.401	0.175	6.610	0.774			3.040	11.677	2.581	10.172	-0.563				3.894	9.516	2.268	21.573	6.223	1.638			2.397		Metabolic
0.999	13.625	RPS4A	ARO1	1.656	2.364	-0.960	13.625	0.051	12.179	-0.278	0.989		0.683															13.652		-0.201					Complex
1.000	14.956	CAA42329	PNP1	1.030	1.934	-5.416	14.956	-0.405	12.527		1.233	-0.093		-0.075			1.768	1.617	0.975	-0.366	0.569	0.413	0.080		-0.223	-0.364	-0.206	13.423		-0.185	0.356	-0.839			Complex
1.000	25.323	TIF2	SAH1	15.413	15.871	-2.011	25.323	4.849	14.864	0.000	2.331		1.031	-0.075			2.324	4.995	2.391	0.733	0.195	1.448	-0.091		-0.263	1.719	0.000	19.531	2.821	0.242			-0.284		Complex
1.000	17.637	DHH1	PGI1	5.870	6.611	-3.848	17.637	1.306	12.813	-0.278	2.331	0.089	0.420	0.000			0.956	-0.569	0.782	-0.734	-0.199	-0.177	0.000		1.167	0.266	-0.206	14.040	-0.863	0.958	0.180		-0.280	-0.455	Complex
0.996	12.374	CDC33	DHH1	7.099	8.412	1.825	12.374	-0.157	8.897	0.680	2.331	0.089	-0.373	-0.075		0.210	0.772	-0.996	0.931	-0.743	0.261	-0.177	-0.091		1.400	-0.280	-0.206	9.797	-0.211	-0.201			-0.427	-0.270	Complex
1.000	20.427	RPS9B	OLA1	9.523	12.046	-1.925	20.427	3.597	12.014	-0.278	2.029	0.089	0.683	0.075			2.218	2.421	0.460	1.407	0.564		0.187		0.848	0.467		17.898	1.958	0.523			1.030		Complex
1.000	15.458	FAS1	RPS7A	4.277	4.388	1.541	15.458	1.252	12.179	0.680	0.275		1.073															15.487		-0.201					Complex
0.999	14.023	GLT1	RPS8B	-0.093	-0.336	-1.848	14.023	0.110	12.162	-0.278	1.233	-0.093	-0.038				0.927								-0.593	-0.519		13.684	0.160	0.242			0.150		Complex
1.000	15.981	CAA42329	DHH1	2.898	4.035	-3.291	15.981	-1.148	13.796		2.850	0.089		-0.075			0.469	1.164	0.481	-1.389	0.469	-0.177	0.000		-0.320	0.460	0.000	15.041	-0.695	-0.201	0.000		-0.596	-0.455	Complex
1.000	35.287	RPS6A	RPS8A	32.095	35.287	12.049	25.858	11.864	7.166	3.320	3.031		6.931	-0.206	-0.182		3.363	9.189	5.234		0.180	3.662	0.998		2.148	9.113		23.295	10.034	5.286			3.645	8.361	Metabolic
1.000	31.728	RPS6A	RPS3	30.474	31.728	8.993	24.193	10.967	5.387	3.320	2.401		6.610	-0.206			3.250	13.283	2.441		0.180	3.737			2.148	8.596		24.130	8.555	1.638			2.183	5.607	Metabolic
1.000	23.218	RPS9B	HSP60	12.086	12.660	-3.403	23.218	2.872	13.469	0.680	2.029	-0.093	1.233	0.075			2.952	4.294	1.472	1.659			1.664		-0.924	-0.263		15.447	1.991	0.242			1.863		Complex
1.000	18.713	DHH1	ASC1	7.631	2.757	-5.794	18.713	1.630	12.538	0.680	2.029	0.089	0.690	0.075		0.210	0.772	0.093	2.063	0.180	0.486	-0.249	-0.091		0.633	-0.694		15.562	0.571	-0.201			-0.458	-0.152	Complex
0.995	12.155	GLT1	DHH1	1.614	-0.132	-1.835	12.155	-0.860	12.505	-0.278	0.788	0.089	0.246				-0.335								-0.390	0.063		12.216	-1.062	-0.201	0.113		-0.366		Complex
1.000	21.162	CAA42329	RPL16B	7.178	9.737	-3.163	21.162	1.987	13.736		2.850	0.089		-0.075			2.575	2.208	0.574	0.074			1.943		-0.220	0.777	0.283	15.041	1.825	-0.201			1.195	0.766	Complex
1.000	15.744	GLN1	PRP43	3.061	1.732	-4.864	15.744	1.002	12.525	-0.278	1.163	0.089	0.247	0.000			0.995	-0.621	0.662	-0.450	0.309	-0.109	-0.206		-0.420	-0.078	-0.206	14.888	-0.727	-0.201		-0.243		-0.582	Complex
1.000	31.719	RPS9B	RPS8B	28.334	31.719	7.102	22.021	12.388	5.387	3.320	3.031	0.201	4.693	0.169			2.530	8.926	5.064	10.794	2.061		1.513		6.496	9.717	1.502	21.293	4.234	1.638			4.384		Metabolic
1.000	16.080	FAS2	PAB1	5.400	6.365	-2.466	16.080	2.639	12.179	-0.278	0.253		1.288															16.092		-0.016					Complex
1.000	19.267	PGK1	TIF1	14.333	15.110	-0.299	19.267	3.337	9.612	-0.278	2.850	0.089	1.710	0.075			1.872	3.057	0.974	-0.606	0.236	1.207	0.187		1.940	2.755	0.000	10.736	2.002	-0.201	0.000		2.590	0.213	Complex
1.000	20.398	TIF1	TEF4	13.539	16.780	-2.367	20.398	5.194	9.585	0.680	1.163	-0.093	1.925	-0.075		-0.305	2.324	4.954	3.532	0.525	-0.199				0.485	1.075	0.145	14.643	0.799	-0.016			0.562	2.917	Complex
0.997	12.745	FAS2	PGK1	1.109	1.981	-1.454	12.745	-0.733	12.179	-0.278	0.505		1.073															12.775		-0.201					Complex
1.000	16.949	CDC33	RPS8A	16.949	13.248	-2.943	14.580	3.874	6.888	0.602	3.103		0.764	-0.109			1.827	0.894	-0.209	-0.500	-0.572	-0.094	-0.605		-1.470	-0.515	0.423	14.587	2.238	-0.343			0.359	0.987	PPI
1.000	17.660	FAS1	RPL13B	8.042	8.298	-0.384	17.660	2.398	12.179	0.680	0.693		1.710															17.694		-0.201					Complex
1.000	22.214	HSP60	SPE3	12.421	11.409	-4.253	22.214	4.590	13.401	-0.278	1.163	-0.093	1.288	-0.075			2.218	4.394	3.989	1.506		0.285	-0.091		0.184	0.578		14.160	2.183	0.539	-0.290	1.695	1.366		Complex
1.000	32.147	RPL20A	RPS8A	28.477	32.147	12.313	22.441	11.866	4.984	3.320	3.031		6.454	0.000			2.493	7.588	6.596	10.151	2.263	3.737	0.948		6.914	4.974	0.206	24.056	9.093				3.569	7.971	Metabolic
0.997	12.667	DHH1	ARG4	1.893	-0.548	-0.462	12.667	-1.032	11.903	-0.278	0.788	-0.093	0.683	-0.075			0.772	-0.506	0.262	-0.974	-0.365	0.000	-0.206		-0.702			12.836	0.153	-0.185	-0.674			0.095	Complex
1.000	20.069	CAA42329	RPL13B	7.877	8.968	-2.022	20.069	1.493	14.119		2.331	0.089		-0.075			2.111	0.804	0.302	0.104	-0.700	0.022			-0.046	0.375	0.283	14.522	1.494	2.262			1.185	0.645	Complex
1.000	15.493	RVB2	PRP43	10.388	9.497	0.028	15.493	3.836	7.518	-0.278	2.331	0.089	0.650	0.000	-0.468	0.210	1.604	4.600	1.969	1.612	0.677		-0.206		2.320	1.732		10.126	0.897	-0.016			1.818	1.194	Complex
1.000	22.791	CDC33	RPL13B	12.782	13.280	-0.444	22.791	3.640	12.014	0.680	2.959	-0.093	1.644	0.075			1.872	0.875	-0.380	0.240	-0.604	0.206			-0.593	0.267	-0.206	20.771	1.593	-0.201			0.260	1.118	Complex
1.000	22.189	TIF6	SAH1	14.108	16.473	-1.307	22.189	4.460	12.015	0.000	2.331		1.399	0.381			1.604	6.151	1.340	1.258	0.437	-0.185	0.187		0.540	0.968	-0.206	18.248	-0.818	0.242			-0.284		Complex
0.999	14.098	RPS9B	ARO1	1.484	2.402	-1.317	14.098	0.352	12.179	-0.278	0.989		0.855															14.128		-0.201					Complex
0.999	14.294	FAS2	RPL20A	3.251	3.718	-1.291	14.294	0.778	12.190	0.000	0.253		1.073															14.294							Complex
1.000	29.965	RPL16B	RPS7A	26.334	29.965	5.022	21.243	11.771	2.975	3.320	2.401	0.175	5.679	0.774	-0.789		3.661	11.346	4.582	9.370			2.451		4.097	9.665	0.663	19.688	10.017	0.599			3.746	7.537	Metabolic
1.000	20.485	RPS9B	ILV3	8.063	11.249	-1.466	20.485	4.429	12.170	-0.278	1.298		1.940				0.927											19.180	1.911	0.958					Complex
1.000	21.969	RPS4A	PGI1	12.309	14.726	-7.540	21.969	2.765	12.538	-0.278	2.850	0.089	1.710	0.075			2.220	1.002	0.827	0.505	0.138	0.119	1.069		-0.530	0.563	0.474	17.826	-0.466	-0.201			1.984	-0.270	Complex
0.997	12.605	RPS4A	ARG4	9.626	12.605	-4.957	5.400	8.644	-0.442	-0.218	1.360	0.175	3.590	-0.206			-0.298	-1.749	-0.370	0.033	-0.930	-0.391	-0.483		-1.708			3.845	7.319	0.000				4.205	Metabolic
1.000	23.102	ATP1	RPS4A	11.330	13.089	-5.458	23.102	2.991	14.367	0.000	2.029	-0.093	0.683	0.075			3.049	3.388	3.374	0.063	-0.322	0.196	1.836		-0.694	1.489	-0.206	16.837	-0.902	-0.016			-0.439		Complex
1.000	24.531	RPL13B	TIF1	15.999	16.057	0.477	24.531	4.244	13.084	0.680	2.331	0.089	2.155	0.075			1.872	3.834	1.798	1.543	-0.646	0.672			1.347	0.483	-0.206	20.319	1.396	0.523			0.249	1.873	Complex
0.967	10.290	RPL20A	SPE3	10.290	10.162	-2.509	2.241	6.239	-0.427	-0.668	0.974		2.598	0.454			1.120	1.625	1.652	3.567		-0.295	-0.212		0.747	0.296	0.000	6.499	0.671				0.393	0.441	PPI
1.000	26.343	RPS4A	KRS1	15.485	17.832	-5.557	26.343	6.377	13.796	-0.278	2.850	0.089	0.683	0.887			1.939	5.603	2.787	1.019	0.317	0.623			0.547	0.555	0.757	19.204	3.122	0.242			1.317	5.141	Complex
1.000	34.140	RPS9B	RPL4A	29.383	34.140	7.233	23.921	12.018	5.995	3.320	3.899	0.201	5.550	-0.206			3.363	11.397	5.468	10.181	0.257		2.386		1.835	8.217	0.663	23.170	7.200	1.638			2.932		Metabolic
1.000	27.480	PAB1	TIF1	17.568	20.798	0.870	27.480	4.496	16.300	0.680	2.331	0.089	1.492	0.075		0.621	1.394	4.934	0.951	0.585	0.195	-0.105	-0.091		2.591	0.352	0.000	21.318	3.143	0.242			-0.393	1.283	Complex
1.000	16.317	FAS2	KRS1	4.013	6.071	-0.594	16.317	2.213	12.179	-0.278	0.672		1.220		0.311													16.241		0.242					Complex
1.000	21.960	ILV3	RPS8B	11.225	15.988	1.440	21.960	6.443	12.170	-0.278	0.989		1.710				0.927											16.405	5.787	0.523				4.351	Complex
1.000	14.701	RPS9B	CDC33	14.701	9.883	-3.461	13.638	4.479	4.974	0.602	2.407		1.122	0.000			1.117	-0.552	-0.315	-0.734	-0.290		-0.551		-1.356	-0.429	0.000	13.598	1.081	-0.343			1.339		PPI
1.000	30.638	RPL4A	RPS7A	27.426	30.638	7.225	20.700	11.849	3.647	3.320	2.401	0.175	5.439	0.445			3.363	13.118	6.971	9.676		2.938	2.837		2.969	8.812	0.663	15.980	9.631	0.599			1.935	8.180	Metabolic
1.000	16.510	MAE1	TEF4	3.929	4.705	-2.656	16.510	0.184	12.538	-0.278	1.134	-0.093	1.875	-0.075			1.226	-0.439	1.112	-0.788	0.086				-0.523	0.389	0.000	15.748	0.535	-0.201				-0.619	Complex
0.999	13.520	FAS2	PGI1	2.075	2.505	-2.219	13.520	0.163	12.179	-0.278	0.505		0.952															13.509		0.242					Complex
1.000	23.440	CDC33	ASC1	15.067	14.477	-2.405	23.440	3.610	13.469	0.680	2.959	0.089	0.618	0.075			1.939	2.838	0.253	0.721	0.118	0.000	0.000		-0.191	0.173		19.407	1.762	-0.016			0.877	1.306	Complex
1.000	15.248	GLT1	RPS8A	0.255	0.323	-1.498	15.248	0.613	12.162	-0.278	1.233	-0.093	0.683				0.927								-0.593	-0.519		14.720	0.160	0.242			0.150		Complex
1.000	23.046	ILV3	RPL4A	10.952	14.616	-1.480	23.046	6.990	12.170	-0.278	1.298		1.940				0.927											18.769	6.255	0.242				4.540	Complex
1.000	16.105	CDC33	PGI1	3.959	2.694	-3.422	16.105	0.389	12.014	-0.278	2.331	-0.093	-0.301	0.000			2.043	1.791	0.398	-0.408	-0.392	0.206	0.000		-0.704	0.030	0.145	14.529	-0.464	-0.201			0.236	-0.227	Complex
1.000	17.584	GLT1	RPS3	5.042	1.866	-1.070	17.584	1.662	13.061	-0.278	1.233	-0.093	1.073				0.927								-0.646	-0.458		15.072	0.233	0.523	0.825	1.310	0.911		Complex
1.000	27.047	HSP60	SAH1	15.170	19.079	-2.373	27.047	5.404	13.797	-0.278	4.009		1.399	0.075			2.641	7.085	6.266	1.734		0.429	0.882		0.554	1.736		17.092	2.450	0.084			-0.278		Complex
0.993	11.827	PAB1	PRP38	-0.259	-0.039	-2.297	11.827	0.291	12.190	0.000	-0.198		-0.457															11.827							Complex
1.000	14.785	RPS3	TFB1	4.247	3.056	-0.367	14.785	2.337	12.053	-0.278	0.601		0.852	-0.075			-0.704	0.373	0.793	1.394	0.620	0.338			0.709		0.474	13.703	-0.189	-0.201				0.779	Complex
